x,y,data
-71.25,-98.70500000000001,22.61288711466043
-76.0,-106.97,26.372250618912638
-76.0,-90.535,27.2708330773276
-80.75,-98.70500000000001,39.309117376747594
-85.5,-106.97,35.70808467706613
-85.5,-90.535,25.191578582161743
-90.25,-98.70500000000001,32.301683665458135
-95.0,-106.97,32.91601397444324
-95.0,-90.535,33.18075718203342
-42.75,-98.70500000000001,27.791793820909728
-47.5,-106.97,23.21141238846322
-47.5,-90.535,40.76346169358273
-52.25,-98.70500000000001,25.910030452279347
-57.0,-106.97,25.12853007848261
-57.0,-90.535,23.100760929907267
-61.75,-98.70500000000001,27.800220219887052
-66.5,-106.97,28.589462042600378
-66.5,-90.535,23.918365982673116
-57.0,-123.405,32.17408087843692
-61.75,-131.67,32.736189261672905
-61.75,-115.13999999999999,29.00249665134866
-66.5,-123.405,32.53241735925995
-71.25,-131.67,33.505631041226465
-71.25,-115.13999999999999,21.351754096366236
-76.0,-123.405,24.6964110310804
-80.75,-131.67,21.968707145549473
-80.75,-115.13999999999999,29.84931149624281
-28.5,-123.405,38.38701986453429
-33.25,-131.67,39.45686098583057
-33.25,-115.13999999999999,22.713196265724534
-38.0,-123.405,24.548088478638284
-42.75,-131.67,26.83299443083402
-42.75,-115.13999999999999,26.10385956953284
-47.5,-123.405,33.83328926751564
-52.25,-131.67,35.47119956093986
-52.25,-115.13999999999999,27.469509728256792
-14.25,-98.70500000000001,24.740979134820982
-19.0,-106.97,29.940767890792962
-19.0,-90.535,36.971203727562404
-23.75,-98.70500000000001,25.343002893542128
-28.5,-106.97,29.811056080166434
-28.5,-90.535,28.96890038119235
-33.25,-98.70500000000001,35.3999183841843
-38.0,-106.97,35.70194187229262
-38.0,-90.535,33.44451493915971
-0.0,-123.405,30.8273331852861
-4.75,-131.67,24.79159839053023
-4.75,-115.13999999999999,29.919923679941128
-9.5,-123.405,28.322794690315508
-14.25,-131.67,31.908350658794642
-14.25,-115.13999999999999,37.26151840039931
-19.0,-123.405,36.68756877801131
-23.75,-131.67,31.12691179839118
-23.75,-115.13999999999999,23.40862003643363
-147.25,-65.835,33.33634299045726
-152.0,-74.005,29.600574014075633
-156.75,-65.835,32.68402585910406
-161.5,-74.005,25.46285308838092
-166.25,-82.27,32.2958198159654
-166.25,-65.835,30.640085452320164
-171.0,-74.005,33.53722905925652
-171.0,-57.56999999999999,26.95865689381596
-175.75,-65.835,22.647675570622773
-142.5,-90.535,30.993289121352056
-147.25,-82.27,24.773539981867824
-142.5,-74.005,28.328246481603266
-156.75,-82.27,26.409534413924625
-152.0,-90.535,30.707833220169714
-152.0,-106.97,36.90922570259394
-156.75,-98.70500000000001,32.45804083473125
-147.25,-98.70500000000001,26.59216759431748
-161.5,-90.535,29.52182664110867
-114.0,-74.005,28.26455876853734
-118.75,-82.27,30.339195218658602
-118.75,-65.835,29.609766821920047
-123.5,-74.005,34.64978392571872
-128.25,-82.27,33.16094288020041
-128.25,-65.835,30.152317215374723
-133.0,-74.005,32.498889602914055
-137.75,-82.27,34.83318533101802
-137.75,-65.835,29.312406687549444
-85.5,-74.005,26.815665416719018
-90.25,-82.27,29.26711120785934
-90.25,-65.835,28.03002033692967
-95.0,-74.005,31.175653196480198
-99.75,-82.27,30.892928871982036
-99.75,-65.835,28.43667964414008
-104.5,-74.005,32.3211534011495
-109.25,-82.27,24.713523665937306
-109.25,-65.835,31.5259213653501
-57.0,-74.005,35.09395249440102
-61.75,-82.27,32.11468473617194
-61.75,-65.835,26.18950533519004
-66.5,-74.005,20.1340429841902
-71.25,-82.27,24.461748938974026
-71.25,-65.835,40.19824384062376
-76.0,-74.005,24.105980319158657
-80.75,-82.27,29.674808756739044
-80.75,-65.835,28.600921155218764
-28.5,-74.005,31.775861442143974
-33.25,-82.27,30.229279002419652
-33.25,-65.835,34.48975852672191
-38.0,-74.005,30.23854202145301
-42.75,-82.27,30.7466240317192
-42.75,-65.835,35.294994392746524
-47.5,-74.005,29.43777659712883
-52.25,-82.27,21.532411636337198
-52.25,-65.835,29.33811238381159
-0.0,-74.005,25.225216057701015
-4.75,-82.27,35.0963082549282
-4.75,-65.835,31.135943134143435
-9.5,-74.005,31.9433880102414
-14.25,-82.27,30.74670232950291
-14.25,-65.835,23.55190682678039
-19.0,-74.005,32.57778819854008
-23.75,-82.27,33.15614761371372
-23.75,-65.835,42.18891340249109
14.25,-98.70500000000001,32.80928595167656
9.5,-106.97,24.64411990178056
9.5,-90.535,29.23574999647867
4.75,-98.70500000000001,28.144690196855638
-0.0,-106.97,32.66553077807813
-0.0,-90.535,31.609446116283266
-4.75,-98.70500000000001,31.438763618323996
-9.5,-106.97,27.20207655435281
-9.5,-90.535,24.715908353641595
-156.75,-49.4,35.412643819011464
-161.5,-57.56999999999999,27.30792481232691
-161.5,-41.135,28.208706252811357
-166.25,-49.4,31.926241030418474
-171.0,-41.135,40.25197936995483
-175.75,-49.4,27.7711647846037
-175.75,-32.87,30.29487586678576
-180.5,-41.135,33.341993971418525
-185.25,-32.87,28.181454090010583
-128.25,-49.4,25.1053319616196
-133.0,-57.56999999999999,24.460658074126577
-133.0,-41.135,22.66137040135537
-137.75,-49.4,30.795622535326793
-142.5,-57.56999999999999,26.29977298112978
-142.5,-41.135,24.551226878841945
-147.25,-49.4,35.14758265381671
-152.0,-57.56999999999999,30.62265281794897
-152.0,-41.135,31.057285587660758
-99.75,-49.4,24.037750353790894
-104.5,-57.56999999999999,25.828135799970557
-104.5,-41.135,35.93513346976628
-109.25,-49.4,32.39384482742102
-114.0,-57.56999999999999,35.71336766261369
-114.0,-41.135,29.328835423639628
-118.75,-49.4,34.421553774929485
-123.5,-57.56999999999999,31.175431753721902
-123.5,-41.135,28.47535267571651
-71.25,-49.4,33.51328584789742
-76.0,-57.56999999999999,29.932592650954152
-76.0,-41.135,18.466537767981794
-80.75,-49.4,29.5376323829747
-85.5,-57.56999999999999,30.74237112444515
-85.5,-41.135,36.477972624532676
-90.25,-49.4,32.30870301609375
-95.0,-57.56999999999999,21.807310329061174
-95.0,-41.135,28.489343426848382
-42.75,-49.4,29.25165051698555
-47.5,-57.56999999999999,28.73216467423101
-47.5,-41.135,32.56775640971626
-52.25,-49.4,34.828962776046495
-57.0,-57.56999999999999,38.8869358617624
-57.0,-41.135,34.423524602449035
-61.75,-49.4,34.52494061389946
-66.5,-57.56999999999999,32.59843997622736
-66.5,-41.135,31.267239713459265
-14.25,-49.4,37.45909227211746
-19.0,-57.56999999999999,30.80009650506943
-19.0,-41.135,27.224219208906934
-23.75,-49.4,32.14182078323147
-28.5,-57.56999999999999,29.838252280992993
-28.5,-41.135,36.75484955122068
-33.25,-49.4,33.861083222545695
-38.0,-57.56999999999999,22.792172076483567
-38.0,-41.135,27.034746833559232
-28.5,-24.7,36.09046294126515
-33.25,-32.87,22.82179331424618
-33.25,-16.435,36.550872509911585
-38.0,-24.7,29.003214335292785
-42.75,-32.87,37.13673680555605
-42.75,-16.435,28.72329280691989
-47.5,-24.7,33.53837283833316
-52.25,-32.87,34.4308904146371
-52.25,-16.435,38.56449445094237
-0.0,-24.7,38.461653530404575
-4.75,-32.87,34.432558349947456
-4.75,-16.435,27.708097611727347
-9.5,-24.7,30.09328008725323
-14.25,-32.87,28.901652148762015
-14.25,-16.435,36.78142656781389
-19.0,-24.7,22.121009660690973
-23.75,-32.87,25.963098672066447
-23.75,-16.435,37.12665867773938
-142.5,-24.7,33.91708168087316
-147.25,-32.87,25.347094454923838
-147.25,-16.435,36.97993628043613
-152.0,-24.7,27.841599207710097
-156.75,-32.87,40.06820695011089
-156.75,-16.435,31.33927276685016
-161.5,-24.7,33.59811654340816
-166.25,-32.87,34.008933326054915
-166.25,-16.435,33.47960527514895
-114.0,-24.7,30.970477185074177
-118.75,-32.87,25.006070689122172
-118.75,-16.435,32.246895082537144
-123.5,-24.7,24.771962016549775
-128.25,-32.87,35.724396802864376
-128.25,-16.435,39.94859916295475
-133.0,-24.7,32.8424115201521
-137.75,-32.87,30.575457651576343
-137.75,-16.435,29.417390130591386
-85.5,-24.7,30.577594160583914
-90.25,-32.87,32.42246520479276
-90.25,-16.435,28.591171425911693
-95.0,-24.7,31.67108935683032
-99.75,-32.87,32.232025216432056
-99.75,-16.435,33.35139570453363
-104.5,-24.7,34.337430714278156
-109.25,-32.87,40.11078105085839
-109.25,-16.435,35.07432846225304
-57.0,-24.7,36.129239431681455
-61.75,-32.87,23.871386339178777
-61.75,-16.435,28.74980001016406
-66.5,-24.7,29.217553219860427
-71.25,-32.87,27.61206420773309
-71.25,-16.435,34.20164778843154
-76.0,-24.7,33.12406124322389
-80.75,-32.87,36.21131106215749
-80.75,-16.435,30.60043367155401
-156.75,0.0,32.15253498028488
-161.5,-8.265,26.048074227362477
-161.5,8.265,28.90209539869989
-166.25,0.0,33.0803074510449
-171.0,8.265,29.52840282319981
-171.0,24.7,28.456160269003842
-175.75,16.435,27.408454837824408
-180.5,24.7,25.09291016615177
-185.25,16.435,29.429505369498738
-171.0,-24.7,30.363472591776212
-171.0,-8.265,31.846044439654122
-175.75,-16.435,29.00290914253707
-180.5,-24.7,30.508026422079574
-175.75,0.0,24.079803298756833
-180.5,-8.265,30.87297610819131
-180.5,8.265,34.66657868746309
-185.25,-16.435,34.713211747612384
-185.25,0.0,40.96775283751108
-128.25,0.0,30.617848586227847
-133.0,-8.265,32.999617636593584
-133.0,8.265,24.858764908157465
-137.75,0.0,28.793098792506502
-142.5,-8.265,32.22498964010559
-142.5,8.265,32.50226006131224
-147.25,0.0,29.946919902700063
-152.0,-8.265,27.258269202825065
-152.0,8.265,24.875031524035727
-99.75,0.0,33.22581731945766
-104.5,-8.265,28.212745543189012
-104.5,8.265,34.087735710961645
-109.25,0.0,27.18189967534198
-114.0,-8.265,29.206907405977457
-114.0,8.265,26.16464962670038
-118.75,0.0,31.082715263816198
-123.5,-8.265,33.62553275065324
-123.5,8.265,36.528194771179116
-71.25,0.0,23.309850681183168
-76.0,-8.265,25.60839477569076
-76.0,8.265,27.925044837594957
-80.75,0.0,32.52049480129134
-85.5,-8.265,21.821271328333843
-85.5,8.265,37.39183497215006
-90.25,0.0,29.125030578435716
-95.0,-8.265,32.78306349816597
-95.0,8.265,30.471775974761663
-42.75,0.0,40.987127515496624
-47.5,-8.265,31.295448755948925
-47.5,8.265,35.79712845863627
-52.25,0.0,32.50466059213863
-57.0,-8.265,31.392854011042203
-57.0,8.265,28.24938494743658
-61.75,0.0,26.951578522710832
-66.5,-8.265,29.559453024793726
-66.5,8.265,30.122738326587033
-14.25,0.0,29.730996146797622
-19.0,-8.265,33.95385095502392
-19.0,8.265,29.293271566822447
-23.75,0.0,25.72868960674306
-28.5,-8.265,18.431718301598313
-28.5,8.265,22.689863034236797
-33.25,0.0,32.061801456440065
-38.0,-8.265,35.456131358443635
-38.0,8.265,31.618644208926977
-0.0,24.7,17.76617795181302
-4.75,16.435,33.41134444763943
-4.75,32.87,40.33397877995303
-9.5,24.7,32.19881169396
-14.25,16.435,35.48209479959925
-14.25,32.87,31.095441108718617
-19.0,24.7,30.918322450933495
-23.75,16.435,33.07373025866805
-23.75,32.87,30.24456391085479
-57.0,24.7,29.890216954277445
-61.75,16.435,35.93050190727212
-61.75,32.87,35.92158146204188
-66.5,24.7,30.132154631750872
-71.25,16.435,35.17045811106457
-71.25,32.87,26.500184784157494
-76.0,24.7,30.402327477010836
-80.75,16.435,35.09862685230791
-80.75,32.87,30.377955317038438
-28.5,24.7,29.01001978972933
-33.25,16.435,31.072452162973324
-33.25,32.87,35.856497501755825
-38.0,24.7,34.510956983543245
-42.75,16.435,32.26544308370745
-42.75,32.87,35.31404355442272
-47.5,24.7,35.01136896842779
-52.25,16.435,26.32744269164118
-52.25,32.87,30.38039285750461
-14.25,49.4,35.24145966690215
-19.0,41.135,37.84428865134484
-19.0,57.56999999999999,23.971064256552303
-23.75,49.4,32.27309883550597
-28.5,41.135,29.108326338207686
-28.5,57.56999999999999,32.91205423327106
-33.25,49.4,27.716079022303546
-38.0,41.135,27.597851008929744
-38.0,57.56999999999999,36.91990622306715
14.25,49.4,20.885545209506823
9.5,41.135,21.474825366424792
9.5,57.56999999999999,25.052093622372663
4.75,49.4,28.30670082023084
-0.0,41.135,28.844388776757548
-0.0,57.56999999999999,32.26455133373962
-4.75,49.4,29.958786062783407
-9.5,41.135,23.01829026384082
-9.5,57.56999999999999,24.75953980844807
-156.75,49.4,19.190900863166775
-161.5,41.135,29.665000735481666
-161.5,57.56999999999999,27.821494616016558
-166.25,49.4,23.161579816023643
-171.0,41.135,27.61946095574104
-175.75,32.87,34.930341302381976
-175.75,49.4,28.903293322542137
-180.5,41.135,30.659622166798705
-185.25,32.87,31.727982858273375
-142.5,24.7,29.895142256115037
-147.25,16.435,32.43080520138129
-147.25,32.87,26.964375152957224
-152.0,24.7,40.306811143270096
-156.75,16.435,34.76955666950646
-156.75,32.87,31.680590455264955
-161.5,24.7,23.208051947843717
-166.25,16.435,30.39884335442625
-166.25,32.87,29.17204521499062
-114.0,24.7,28.566315571538727
-118.75,16.435,43.05671907206918
-118.75,32.87,27.798974532956
-123.5,24.7,26.545072581010405
-128.25,16.435,32.37265695154518
-128.25,32.87,27.839480037592118
-133.0,24.7,27.769629116477933
-137.75,16.435,28.405821471519705
-137.75,32.87,35.8388863963176
-85.5,24.7,29.66769517862895
-90.25,16.435,40.360640039407414
-90.25,32.87,33.6280292411583
-95.0,24.7,33.32304041207599
-99.75,16.435,25.279577058569078
-99.75,32.87,33.11090132010767
-104.5,24.7,28.666703126104153
-109.25,16.435,30.386218277398797
-109.25,32.87,29.371622204606528
-147.25,65.835,37.121589599345775
-152.0,74.005,26.859442211094546
-156.75,65.835,29.528467332177794
-161.5,74.005,29.710389842947095
-166.25,65.835,27.458901451545685
-166.25,82.27,23.37500118074302
-171.0,57.56999999999999,26.612288234583595
-171.0,74.005,37.28647522974195
-175.75,65.835,19.175049855783747
-128.25,49.4,18.53993439623136
-133.0,41.135,29.0615578986133
-133.0,57.56999999999999,28.86130877829713
-137.75,49.4,23.774082606527628
-142.5,41.135,25.6100844714694
-142.5,57.56999999999999,27.276473153645306
-147.25,49.4,23.969171695428688
-152.0,41.135,28.24151277424792
-152.0,57.56999999999999,27.92645571496369
-99.75,49.4,31.92982139319582
-104.5,41.135,24.250365568135678
-104.5,57.56999999999999,30.05916115461411
-109.25,49.4,22.908530344258814
-114.0,41.135,23.65280648053694
-114.0,57.56999999999999,21.39793934814711
-118.75,49.4,23.487932661980054
-123.5,41.135,33.99200369642343
-123.5,57.56999999999999,25.603024667035186
-71.25,49.4,33.26197630369275
-76.0,41.135,33.19226206009044
-76.0,57.56999999999999,33.36730809110097
-80.75,49.4,27.35410389702171
-85.5,41.135,28.547248921361476
-85.5,57.56999999999999,30.032580849624107
-90.25,49.4,33.491253149624924
-95.0,41.135,28.598113065354642
-95.0,57.56999999999999,29.288494751693335
-28.5,74.005,25.998602229330466
-33.25,65.835,28.387551892027634
-33.25,82.27,22.573955173031727
-38.0,74.005,38.507612343869766
-42.75,65.835,33.23617389370002
-42.75,82.27,33.584342926047825
-47.5,74.005,27.437159132474882
-52.25,65.835,19.38928730240454
-52.25,82.27,28.46665648958088
-42.75,49.4,28.984513431557705
-47.5,41.135,32.00534719991076
-47.5,57.56999999999999,22.75198552526833
-52.25,49.4,28.781911521956392
-57.0,41.135,29.688109035882224
-57.0,57.56999999999999,30.86410399285807
-61.75,49.4,37.93410898674501
-66.5,41.135,32.57397058308066
-66.5,57.56999999999999,33.54412081928719
-14.25,98.70500000000001,34.18184193397054
-19.0,90.535,36.370593384435665
-19.0,106.97,30.89865678962496
-23.75,98.70500000000001,31.52355094979829
-28.5,90.535,24.69558732613985
-28.5,106.97,32.89881042361175
-33.25,98.70500000000001,27.533104067604445
-38.0,90.535,26.552269473553856
-38.0,106.97,32.845649619270255
-0.0,74.005,30.18990827090918
-4.75,65.835,24.918655765340432
-4.75,82.27,34.45247390372998
-9.5,74.005,30.523022832137073
-14.25,65.835,36.30571425534247
-14.25,82.27,25.212418580529924
-19.0,74.005,29.51878099252631
-23.75,65.835,29.293610687587044
-23.75,82.27,29.526767203776863
-142.5,74.005,30.83526051973973
-142.5,90.535,23.1700445106648
-147.25,82.27,24.159790987928748
-156.75,82.27,27.4787176894985
-147.25,98.70500000000001,23.04803794369623
-152.0,90.535,36.66331425735874
-152.0,106.97,35.97959592147944
-156.75,98.70500000000001,35.57154734679125
-161.5,90.535,32.480639591393924
-114.0,74.005,30.306687669416178
-118.75,65.835,30.150625805595336
-118.75,82.27,33.43749984455891
-123.5,74.005,25.954165825957045
-128.25,65.835,30.854113634263516
-128.25,82.27,34.96538007116401
-133.0,74.005,37.518635700919766
-137.75,65.835,27.977518261242466
-137.75,82.27,23.963940812984603
-85.5,74.005,30.548935485717827
-90.25,65.835,20.235958257710628
-90.25,82.27,24.62608359356212
-95.0,74.005,27.29703535693767
-99.75,65.835,34.1172403641082
-99.75,82.27,25.937552136166502
-104.5,74.005,40.57169611865956
-109.25,65.835,24.169317250496917
-109.25,82.27,42.41125395233854
-57.0,74.005,27.49425652647031
-61.75,65.835,32.13508407126152
-61.75,82.27,30.40446986188783
-66.5,74.005,33.25072092271265
-71.25,65.835,32.3495493659528
-71.25,82.27,32.794992234755014
-76.0,74.005,29.74789980187695
-80.75,65.835,27.147147335196774
-80.75,82.27,29.86800684418973
-128.25,98.70500000000001,27.51705826939191
-133.0,90.535,28.847470737824477
-133.0,106.97,35.5280840500072
-137.75,98.70500000000001,36.661494989530794
-133.0,123.405,32.358204498246494
-137.75,115.13999999999999,28.730680113544693
-142.5,106.97,31.08842814545148
-142.5,123.405,27.97805147382102
-147.25,115.13999999999999,21.017002971852072
-99.75,98.70500000000001,28.68342712384432
-104.5,90.535,18.17636810553875
-104.5,106.97,38.68076491385389
-109.25,98.70500000000001,26.912665496468566
-114.0,90.535,27.34105554887667
-114.0,106.97,26.923098191070157
-118.75,98.70500000000001,35.16104685280942
-123.5,90.535,33.0730925583716
-123.5,106.97,26.19158144999812
-71.25,98.70500000000001,24.605469815900676
-76.0,90.535,29.810390308149916
-76.0,106.97,27.57304142304089
-80.75,98.70500000000001,19.338400457229213
-85.5,90.535,33.68240552680228
-85.5,106.97,25.784536277310345
-90.25,98.70500000000001,36.00133242168238
-95.0,90.535,34.12857525468925
-95.0,106.97,28.87002566983667
-42.75,98.70500000000001,26.615850060623053
-47.5,90.535,36.59985035662991
-47.5,106.97,35.541482635709166
-52.25,98.70500000000001,41.8112063302884
-57.0,90.535,24.99586227583556
-57.0,106.97,31.614478575893983
-61.75,98.70500000000001,23.550672752100326
-66.5,90.535,19.89459468355262
-66.5,106.97,27.666058153126333
-104.5,139.84,28.276486811226803
-114.0,139.84,28.47503802998638
-118.75,131.67,35.61193670062714
-123.5,139.84,27.903149730958656
-114.0,123.405,38.35556868555639
-118.75,115.13999999999999,32.821635214524626
-123.5,123.405,35.914875655603204
-128.25,115.13999999999999,26.12954528613258
-128.25,131.67,33.527274863292966
-85.5,123.405,36.128686069168474
-90.25,115.13999999999999,26.779423356404035
-90.25,131.67,29.57269345020567
-95.0,123.405,23.783790433300744
-99.75,115.13999999999999,27.22146295925901
-99.75,131.67,27.0386739974739
-104.5,123.405,29.22334224094567
-109.25,115.13999999999999,29.98035796042672
-109.25,131.67,37.23812737229518
-71.25,148.105,36.92570422166103
-76.0,139.84,22.3237740604962
-80.75,148.105,27.74196127402289
-85.5,139.84,29.93221205736187
-90.25,148.105,33.914883571656055
-95.0,139.84,35.6716510637812
-99.75,148.105,25.74591728568695
-104.5,156.275,33.52890128704721
-109.25,148.105,24.799559558494778
-57.0,123.405,36.646247820387856
-61.75,115.13999999999999,24.91662028595833
-61.75,131.67,18.682753209077646
-66.5,123.405,27.93433395489254
-71.25,115.13999999999999,27.371745260335945
-71.25,131.67,31.86633547156325
-76.0,123.405,29.048331846605308
-80.75,115.13999999999999,26.177204952053994
-80.75,131.67,32.279394733161276
-28.5,123.405,32.062668918355314
-33.25,115.13999999999999,26.729859662898612
-33.25,131.67,30.87369312058585
-38.0,123.405,25.39741547195581
-42.75,115.13999999999999,32.21034701647257
-42.75,131.67,29.830484596789244
-47.5,123.405,33.117362867590295
-52.25,115.13999999999999,26.33187439615881
-52.25,131.67,31.6446876681375
-0.0,123.405,29.74028242546073
-4.75,115.13999999999999,33.34825297362495
-4.75,131.67,29.041779539109434
-9.5,123.405,30.467873116296637
-14.25,115.13999999999999,26.879592506696703
-14.25,131.67,31.672708721926554
-19.0,123.405,30.433615603223227
-23.75,115.13999999999999,31.368853058099567
-23.75,131.67,32.96434164941892
-14.25,148.105,32.13238191750809
-19.0,139.84,38.0045227453777
-19.0,156.275,28.39994856722723
-23.75,148.105,27.987091084407652
-28.5,139.84,26.84412031566351
-28.5,156.275,28.38169197795729
-33.25,148.105,32.91531473796857
-38.0,139.84,30.692248555935308
-38.0,156.275,29.22970510853072
14.25,148.105,28.93599676767789
9.5,139.84,30.66401584758274
9.5,156.275,28.31016998404621
4.75,148.105,24.238940568996235
-0.0,139.84,27.79792856123728
-0.0,156.275,26.60983815801682
-4.75,148.105,28.120686489706095
-9.5,139.84,25.73482430847752
-9.5,156.275,25.40701195221946
-61.75,164.54,33.70256123243743
-66.5,172.805,26.663984625264042
-71.25,164.54,27.433790329239123
-76.0,172.805,25.02138872511093
-76.0,156.275,26.402247872467317
-80.75,164.54,31.210602174245803
-85.5,156.275,27.739842842002506
-90.25,164.54,30.897007145413628
-95.0,156.275,28.892141003544243
-42.75,148.105,34.17434996387804
-47.5,139.84,25.62643967582859
-47.5,156.275,27.04032314681575
-52.25,148.105,24.640151880064174
-57.0,139.84,33.91783435492971
-57.0,156.275,26.66785344095022
-61.75,148.105,37.066796362012795
-66.5,139.84,25.541422948799845
-66.5,156.275,31.249553531046796
-57.0,172.805,28.73699209216044
-52.25,180.975,29.742319237861114
-52.25,164.54,39.56886862290213
-47.5,172.805,21.792178012247078
-42.75,180.975,30.964940459866764
-42.75,164.54,33.599573823776495
-38.0,172.805,41.88913905862114
-33.25,180.975,32.861098433130586
-33.25,164.54,24.233025595905602
-28.5,172.805,30.886467216683457
-23.75,180.975,31.558398232224025
-23.75,164.54,30.900439903544125
-19.0,172.805,32.57720842961167
-14.25,180.975,30.120008457762943
-14.25,164.54,27.520546488536016
-9.5,172.805,25.469984557403652
-4.75,180.975,22.34597791558316
-4.75,164.54,31.620715684371845
